"","x"
"1070","ENSG00000197747"
"1071","ENSG00000167797"
"1072","ENSG00000180425"
"1073","ENSG00000152583"
"1074","ENSG00000166902"
"1075","ENSG00000125945"
"1076","ENSG00000198624"
"1077","ENSG00000131467"
"1078","ENSG00000106153"
"1079","ENSG00000147883"
"1080","ENSG00000120438"
"1081","ENSG00000120437"
"1082","ENSG00000172428"
"1083","ENSG00000177628"
"1084","ENSG00000150433"
"1085","ENSG00000185339"
"1086","ENSG00000116747"
"1087","ENSG00000122971"
"1088","ENSG00000123416"
"1089","ENSG00000102287"
"1090","ENSG00000087191"
"1091","ENSG00000138629"
"1092","ENSG00000081721"
"1093","ENSG00000279026"
"1094","ENSG00000121858"
"1095","ENSG00000084092"
"1096","ENSG00000105732"
"1097","ENSG00000198925"
"1098","ENSG00000157916"
"1099","ENSG00000162817"
"1100","ENSG00000109971"
"1101","ENSG00000116337"
"1102","ENSG00000060971"
"1103","ENSG00000135334"
"1104","ENSG00000122140"
"1105","ENSG00000115758"
"1106","ENSG00000130772"
"1107","ENSG00000111275"
"1108","ENSG00000171453"
"1109","ENSG00000143742"
"1110","ENSG00000164050"
"1111","ENSG00000100284"
"1112","ENSG00000270959"
"1113","ENSG00000131791"
"1114","ENSG00000071082"
"1115","ENSG00000101888"
"1116","ENSG00000158195"
"1117","ENSG00000253632"
"1118","ENSG00000119280"
"1119","ENSG00000099260"
"1120","ENSG00000132716"
"1121","ENSG00000100528"
"1122","ENSG00000134853"
"1123","ENSG00000143933"
"1124","ENSG00000160785"
"1125","ENSG00000163728"
"1126","ENSG00000265354"
"1127","ENSG00000079150"
"1128","ENSG00000178307"
"1129","ENSG00000134330"
"1130","ENSG00000099998"
"1131","ENSG00000267296"
"1132","ENSG00000156171"
"1133","ENSG00000172409"
"1134","ENSG00000162976"
"1135","ENSG00000149534"
"1136","ENSG00000160783"
"1137","ENSG00000165028"
"1138","ENSG00000130717"
"1139","ENSG00000162600"
"1140","ENSG00000105058"
"1141","ENSG00000160972"
"1142","ENSG00000065427"
"1143","ENSG00000215039"
"1144","ENSG00000160113"
"1145","ENSG00000130312"
"1146","ENSG00000185909"
"1147","ENSG00000188428"
"1148","ENSG00000132254"
"1149","ENSG00000273319"
"1150","ENSG00000065150"
"1151","ENSG00000005302"
"1152","ENSG00000167967"
"1153","ENSG00000214046"
"1154","ENSG00000117143"
"1155","ENSG00000099622"
"1156","ENSG00000027847"
"1157","ENSG00000126581"
"1158","ENSG00000142676"
"1159","ENSG00000133318"
"1160","ENSG00000256947"
"1161","ENSG00000108639"
"1162","ENSG00000137575"
"1163","ENSG00000198932"
"1164","ENSG00000188070"
"1165","ENSG00000164978"
"1166","ENSG00000225383"
"1167","ENSG00000215559"
"1168","ENSG00000182934"
"1169","ENSG00000235687"
"1170","ENSG00000152661"
"1171","ENSG00000165282"
"1172","ENSG00000109906"
"1173","ENSG00000154265"
"1174","ENSG00000171155"
"1175","ENSG00000062282"
"1176","ENSG00000149547"
"1177","ENSG00000248275"
"1178","ENSG00000151806"
"1179","ENSG00000275119"
"1180","ENSG00000135047"
"1181","ENSG00000197448"
"1182","ENSG00000120333"
"1183","ENSG00000177700"
"1184","ENSG00000171861"
"1185","ENSG00000173113"
"1186","ENSG00000188846"
"1187","ENSG00000165678"
"1188","ENSG00000176209"
"1189","ENSG00000107560"
"1190","ENSG00000144827"
"1191","ENSG00000086598"
"1192","ENSG00000234741"
"1193","ENSG00000166123"
"1194","ENSG00000049245"
"1195","ENSG00000001036"
"1196","ENSG00000119138"
"1197","ENSG00000184007"
"1198","ENSG00000129351"
"1199","ENSG00000204356"
"1200","ENSG00000171115"
"1201","ENSG00000177674"
"1202","ENSG00000262179"
"1203","ENSG00000175970"
"1204","ENSG00000178952"
"1205","ENSG00000132780"
"1206","ENSG00000079739"
"1207","ENSG00000137100"
"1208","ENSG00000129467"
"1209","ENSG00000171067"
"1210","ENSG00000138668"
"1211","ENSG00000114745"
"1212","ENSG00000007541"
"1213","ENSG00000122359"
"1214","ENSG00000168569"
"1215","ENSG00000240849"
"1216","ENSG00000146476"
"1217","ENSG00000114737"
"1218","ENSG00000187514"
"1219","ENSG00000182220"
"1220","ENSG00000095139"
"1221","ENSG00000101384"
"1222","ENSG00000016864"
"1223","ENSG00000204237"
"1224","ENSG00000074800"
"1225","ENSG00000131462"
"1226","ENSG00000140497"
"1227","ENSG00000105700"
"1228","ENSG00000163072"
"1229","ENSG00000123989"
"1230","ENSG00000204628"
"1231","ENSG00000124541"
"1232","ENSG00000134590"
"1233","ENSG00000116774"
"1234","ENSG00000102802"
"1235","ENSG00000171227"
"1236","ENSG00000196655"
"1237","ENSG00000128617"
"1238","ENSG00000060642"
"1239","ENSG00000134463"
"1240","ENSG00000274523"
"1241","ENSG00000137752"
"1242","ENSG00000229920"
"1243","ENSG00000146007"
"1244","ENSG00000155876"
"1245","ENSG00000163608"
"1246","ENSG00000161960"
"1247","ENSG00000152137"
"1248","ENSG00000271447"
"1249","ENSG00000165782"
"1250","ENSG00000173275"
"1251","ENSG00000204438"
"1252","ENSG00000057757"
"1253","ENSG00000164967"
"1254","ENSG00000163659"
"1255","ENSG00000184708"
"1256","ENSG00000097033"
"1257","ENSG00000148572"
"1258","ENSG00000177697"
"1259","ENSG00000136877"
"1260","ENSG00000160075"
"1261","ENSG00000170222"
"1262","ENSG00000232931"
"1263","ENSG00000166741"
"1264","ENSG00000105612"
"1265","ENSG00000164934"
"1266","ENSG00000063177"
"1267","ENSG00000134871"
"1268","ENSG00000095906"
"1269","ENSG00000127125"
"1270","ENSG00000204264"
"1271","ENSG00000091732"
"1272","ENSG00000163155"
"1273","ENSG00000232956"
"1274","ENSG00000221909"
"1275","ENSG00000069702"
"1276","ENSG00000181991"
"1277","ENSG00000112983"
"1278","ENSG00000165389"
"1279","ENSG00000162729"
"1280","ENSG00000121236"
"1281","ENSG00000158571"
"1282","ENSG00000103855"
"1283","ENSG00000115073"
"1284","ENSG00000137106"
"1285","ENSG00000156239"
"1286","ENSG00000113734"
"1287","ENSG00000066027"
"1288","ENSG00000121940"
"1289","ENSG00000213337"
"1290","ENSG00000147140"
"1291","ENSG00000198912"
"1292","ENSG00000166452"
"1293","ENSG00000143811"
"1294","ENSG00000173269"
"1295","ENSG00000142733"
"1296","ENSG00000160049"
"1297","ENSG00000174804"
"1298","ENSG00000024862"
"1299","ENSG00000145365"
"1300","ENSG00000186496"
"1301","ENSG00000177370"
"1302","ENSG00000134153"
"1303","ENSG00000132840"
"1304","ENSG00000180185"
"1305","ENSG00000184900"
"1306","ENSG00000147604"
"1307","ENSG00000111331"
"1308","ENSG00000141562"
"1309","ENSG00000196917"
"1310","ENSG00000113558"
"1311","ENSG00000142961"
"1312","ENSG00000188042"
"1313","ENSG00000197622"
"1314","ENSG00000101997"
"1315","ENSG00000160948"
"1316","ENSG00000162642"
"1317","ENSG00000125817"
"1318","ENSG00000115561"
"1319","ENSG00000139192"
"1320","ENSG00000167978"
"1321","ENSG00000143315"
"1322","ENSG00000174917"
"1323","ENSG00000119431"
"1324","ENSG00000165637"
"1325","ENSG00000152785"
"1326","ENSG00000157778"
"1327","ENSG00000071537"
"1328","ENSG00000048544"
"1329","ENSG00000170791"
"1330","ENSG00000134825"
"1331","ENSG00000165197"
"1332","ENSG00000160691"
"1333","ENSG00000123395"
"1334","ENSG00000139579"
"1335","ENSG00000124786"
"1336","ENSG00000107960"
"1337","ENSG00000087274"
"1338","ENSG00000213203"
"1339","ENSG00000174243"
"1340","ENSG00000101182"
"1341","ENSG00000217128"
"1342","ENSG00000005243"
"1343","ENSG00000170860"
"1344","ENSG00000176720"
"1345","ENSG00000091436"
"1346","ENSG00000143727"
"1347","ENSG00000173540"
"1348","ENSG00000122203"
"1349","ENSG00000168301"
"1350","ENSG00000171425"
"1351","ENSG00000130332"
"1352","ENSG00000178301"
"1353","ENSG00000120049"
"1354","ENSG00000071994"
"1355","ENSG00000255302"
"1356","ENSG00000175573"
"1357","ENSG00000148719"
"1358","ENSG00000179950"
"1359","ENSG00000132300"
"1360","ENSG00000166986"
"1361","ENSG00000181523"
"1362","ENSG00000147123"
"1363","ENSG00000106991"
"1364","ENSG00000104979"
"1365","ENSG00000137806"
"1366","ENSG00000261371"
"1367","ENSG00000205060"
"1368","ENSG00000262919"
"1369","ENSG00000077348"
"1370","ENSG00000135617"
"1371","ENSG00000113552"
"1372","ENSG00000197296"
"1373","ENSG00000154736"
"1374","ENSG00000136158"
"1375","ENSG00000163251"
"1376","ENSG00000066322"
"1377","ENSG00000114302"
"1378","ENSG00000168061"
"1379","ENSG00000185515"
"1380","ENSG00000172922"
"1381","ENSG00000185753"
"1382","ENSG00000206503"
"1383","ENSG00000175376"
"1384","ENSG00000005075"
"1385","ENSG00000120708"
"1386","ENSG00000213373"
"1387","ENSG00000149564"
"1388","ENSG00000009950"
"1389","ENSG00000068079"
"1390","ENSG00000126106"
"1391","ENSG00000197021"
"1392","ENSG00000206567"
"1393","ENSG00000104671"
"1394","ENSG00000267280"
"1395","ENSG00000083099"
"1396","ENSG00000110651"
"1397","ENSG00000212747"
"1398","ENSG00000099341"
"1399","ENSG00000244038"
"1400","ENSG00000167005"
"1401","ENSG00000141552"
"1402","ENSG00000241553"
"1403","ENSG00000175283"
"1404","ENSG00000013374"
"1405","ENSG00000251322"
"1406","ENSG00000142089"
"1407","ENSG00000234745"
"1408","ENSG00000095787"
"1409","ENSG00000232859"
"1410","ENSG00000120696"
"1411","ENSG00000149792"
"1412","ENSG00000114378"
"1413","ENSG00000110700"
"1414","ENSG00000120913"
"1415","ENSG00000007080"
"1416","ENSG00000168427"
"1417","ENSG00000158941"
"1418","ENSG00000118985"
"1419","ENSG00000112473"
"1420","ENSG00000112855"
"1421","ENSG00000178035"
"1422","ENSG00000091262"
"1423","ENSG00000148229"
"1424","ENSG00000125995"
"1425","ENSG00000159111"
"1426","ENSG00000139637"
"1427","ENSG00000198642"
"1428","ENSG00000187713"
"1429","ENSG00000159352"
"1430","ENSG00000170876"
"1431","ENSG00000112514"
"1432","ENSG00000197965"
"1433","ENSG00000105971"
"1434","ENSG00000106268"
"1435","ENSG00000183283"
"1436","ENSG00000136003"
"1437","ENSG00000136827"
"1438","ENSG00000165424"
"1439","ENSG00000220205"
"1440","ENSG00000087338"
"1441","ENSG00000139318"
"1442","ENSG00000171056"
"1443","ENSG00000198455"
"1444","ENSG00000135144"
"1445","ENSG00000184232"
"1446","ENSG00000179941"
"1447","ENSG00000120306"
"1448","ENSG00000197989"
"1449","ENSG00000119929"
"1450","ENSG00000182578"
"1451","ENSG00000174365"
"1452","ENSG00000130764"
"1453","ENSG00000004961"
"1454","ENSG00000233554"
"1455","ENSG00000117448"
"1456","ENSG00000104695"
"1457","ENSG00000106803"
"1458","ENSG00000247679"
"1459","ENSG00000177469"
"1460","ENSG00000147416"
"1461","ENSG00000143314"
"1462","ENSG00000261236"
"1463","ENSG00000177105"
"1464","ENSG00000103034"
"1465","ENSG00000076555"
"1466","ENSG00000114942"
"1467","ENSG00000158604"
"1468","ENSG00000174695"
"1469","ENSG00000159208"
"1470","ENSG00000168827"
"1471","ENSG00000128039"
"1472","ENSG00000140105"
"1473","ENSG00000163320"
"1474","ENSG00000170145"
"1475","ENSG00000113083"
"1476","ENSG00000136444"
"1477","ENSG00000197083"
"1478","ENSG00000231925"
"1479","ENSG00000110917"
"1480","ENSG00000215717"
"1481","ENSG00000170175"
"1482","ENSG00000136238"
"1483","ENSG00000049246"
"1484","ENSG00000280067"
"1485","ENSG00000260912"
"1486","ENSG00000166165"
"1487","ENSG00000122692"
"1488","ENSG00000184226"
"1489","ENSG00000135318"
"1490","ENSG00000104213"
"1491","ENSG00000148291"
"1492","ENSG00000166106"
"1493","ENSG00000100442"
"1494","ENSG00000171135"
"1495","ENSG00000008282"
"1496","ENSG00000123342"
"1497","ENSG00000215190"
"1498","ENSG00000106853"
"1499","ENSG00000101350"
"1500","ENSG00000169764"
"1501","ENSG00000106636"
"1502","ENSG00000058729"
"1503","ENSG00000158710"
"1504","ENSG00000121691"
"1505","ENSG00000198315"
"1506","ENSG00000175938"
"1507","ENSG00000221963"
"1508","ENSG00000143224"
"1509","ENSG00000116701"
"1510","ENSG00000248144"
"1511","ENSG00000112208"
"1512","ENSG00000198682"
"1513","ENSG00000158747"
"1514","ENSG00000111581"
"1515","ENSG00000234171"
"1516","ENSG00000111845"
"1517","ENSG00000169905"
"1518","ENSG00000178585"
"1519","ENSG00000117153"
"1520","ENSG00000103111"
"1521","ENSG00000160695"
"1522","ENSG00000206053"
"1523","ENSG00000260565"
"1524","ENSG00000168077"
"1525","ENSG00000095370"
"1526","ENSG00000249115"
"1527","ENSG00000162878"
"1528","ENSG00000170043"
"1529","ENSG00000129757"
"1530","ENSG00000233622"
"1531","ENSG00000052802"
"1532","ENSG00000068438"
"1533","ENSG00000225663"
"1534","ENSG00000103811"
"1535","ENSG00000275074"
"1536","ENSG00000156990"
"1537","ENSG00000152240"
"1538","ENSG00000109919"
"1539","ENSG00000100600"
"1540","ENSG00000169418"
"1541","ENSG00000204301"
"1542","ENSG00000237887"
"1543","ENSG00000100413"
"1544","ENSG00000175183"
"1545","ENSG00000152454"
"1546","ENSG00000132275"
"1547","ENSG00000127884"
"1548","ENSG00000176422"
"1549","ENSG00000141232"
"1550","ENSG00000176194"
"1551","ENSG00000167881"
"1552","ENSG00000099308"
"1553","ENSG00000078596"
"1554","ENSG00000103932"
"1555","ENSG00000067829"
"1556","ENSG00000116288"
"1557","ENSG00000103876"
"1558","ENSG00000159713"
"1559","ENSG00000260966"
"1560","ENSG00000171791"
"1561","ENSG00000188938"
"1562","ENSG00000109099"
"1563","ENSG00000150753"
"1564","ENSG00000074181"
"1565","ENSG00000114021"
"1566","ENSG00000130707"
"1567","ENSG00000139631"
"1568","ENSG00000156709"
"1569","ENSG00000151632"
"1570","ENSG00000100897"
"1571","ENSG00000162618"
"1572","ENSG00000185551"
"1573","ENSG00000139726"
"1574","ENSG00000137509"
"1575","ENSG00000204619"
"1576","ENSG00000117118"
"1577","ENSG00000133317"
"1578","ENSG00000174151"
"1579","ENSG00000152749"
"1580","ENSG00000106348"
"1581","ENSG00000126953"
"1582","ENSG00000187091"
"1583","ENSG00000100242"
"1584","ENSG00000066379"
"1585","ENSG00000249669"
"1586","ENSG00000078804"
"1587","ENSG00000165795"
"1588","ENSG00000170542"
"1589","ENSG00000157895"
"1590","ENSG00000184277"
"1591","ENSG00000151093"
"1592","ENSG00000205981"
"1593","ENSG00000160799"
"1594","ENSG00000162521"
"1595","ENSG00000119559"
"1596","ENSG00000053501"
"1597","ENSG00000168393"
"1598","ENSG00000167302"
"1599","ENSG00000139233"
"1600","ENSG00000127241"
"1601","ENSG00000008838"
"1602","ENSG00000125375"
"1603","ENSG00000177096"
"1604","ENSG00000100441"
"1605","ENSG00000126458"
"1606","ENSG00000006282"
"1607","ENSG00000197594"
"1608","ENSG00000077782"
"1609","ENSG00000171160"
"1610","ENSG00000153187"
"1611","ENSG00000178719"
"1612","ENSG00000163597"
"1613","ENSG00000231663"
"1614","ENSG00000048540"
"1615","ENSG00000239672"
"1616","ENSG00000113971"
"1617","ENSG00000012963"
"1618","ENSG00000110429"
"1619","ENSG00000131771"
"1620","ENSG00000180304"
"1621","ENSG00000242612"
"1622","ENSG00000112769"
"1623","ENSG00000103066"
"1624","ENSG00000112096"
"1625","ENSG00000285441"
"1626","ENSG00000101945"
"1627","ENSG00000169895"
"1628","ENSG00000071655"
"1629","ENSG00000165689"
"1630","ENSG00000196576"
"1631","ENSG00000041880"
"1632","ENSG00000034713"
"1633","ENSG00000137070"
"1634","ENSG00000256235"
"1635","ENSG00000247903"
"1636","ENSG00000115365"
"1637","ENSG00000111799"
"1638","ENSG00000175215"
"1639","ENSG00000115520"
"1640","ENSG00000113812"
"1641","ENSG00000170027"
"1642","ENSG00000123427"
"1643","ENSG00000104368"
"1644","ENSG00000092203"
"1645","ENSG00000278535"
"1646","ENSG00000124743"
"1647","ENSG00000119541"
"1648","ENSG00000176014"
"1649","ENSG00000260244"
"1650","ENSG00000173915"
"1651","ENSG00000168306"
"1652","ENSG00000126895"
"1653","ENSG00000143486"
"1654","ENSG00000141338"
"1655","ENSG00000165169"
"1656","ENSG00000164366"
"1657","ENSG00000112110"
"1658","ENSG00000224958"
"1659","ENSG00000106397"
"1660","ENSG00000072694"
"1661","ENSG00000185324"
"1662","ENSG00000115649"
"1663","ENSG00000279608"
"1664","ENSG00000112511"
"1665","ENSG00000050405"
"1666","ENSG00000129103"
"1667","ENSG00000137876"
"1668","ENSG00000265241"
"1669","ENSG00000148384"
"1670","ENSG00000120875"
"1671","ENSG00000135447"
"1672","ENSG00000119523"
"1673","ENSG00000184216"
"1674","ENSG00000124785"
"1675","ENSG00000101017"
"1676","ENSG00000204564"
"1677","ENSG00000092094"
"1678","ENSG00000107521"
"1679","ENSG00000102390"
"1680","ENSG00000100985"
"1681","ENSG00000239306"
"1682","ENSG00000174697"
"1683","ENSG00000089289"
"1684","ENSG00000022267"
"1685","ENSG00000129255"
"1686","ENSG00000136869"
"1687","ENSG00000151239"
"1688","ENSG00000181467"
"1689","ENSG00000100243"
"1690","ENSG00000128708"
"1691","ENSG00000169733"
"1692","ENSG00000126756"
"1693","ENSG00000227467"
"1694","ENSG00000116898"
"1695","ENSG00000143401"
"1696","ENSG00000189369"
"1697","ENSG00000177600"
"1698","ENSG00000149929"
"1699","ENSG00000241644"
"1700","ENSG00000107404"
"1701","ENSG00000055950"
"1702","ENSG00000109270"
"1703","ENSG00000123243"
"1704","ENSG00000063322"
"1705","ENSG00000169446"
"1706","ENSG00000137404"
"1707","ENSG00000164294"
"1708","ENSG00000152291"
"1709","ENSG00000102882"
"1710","ENSG00000155542"
"1711","ENSG00000104518"
"1712","ENSG00000115310"
"1713","ENSG00000117450"
"1714","ENSG00000103005"
"1715","ENSG00000147813"
"1716","ENSG00000108468"
"1717","ENSG00000279117"
"1718","ENSG00000141034"
"1719","ENSG00000169252"
"1720","ENSG00000105379"
"1721","ENSG00000169814"
"1722","ENSG00000035862"
"1723","ENSG00000143947"
"1724","ENSG00000101751"
"1725","ENSG00000116863"
"1726","ENSG00000164062"
"1727","ENSG00000114738"
"1728","ENSG00000131051"
"1729","ENSG00000006831"
"1730","ENSG00000129484"
"1731","ENSG00000147533"
"1732","ENSG00000100664"
"1733","ENSG00000130159"
"1734","ENSG00000182149"
"1735","ENSG00000116353"
"1736","ENSG00000124702"
"1737","ENSG00000125810"
"1738","ENSG00000038427"
"1739","ENSG00000088543"
"1740","ENSG00000231074"
"1741","ENSG00000158864"
"1742","ENSG00000182551"
"1743","ENSG00000091140"
"1744","ENSG00000147403"
"1745","ENSG00000261098"
"1746","ENSG00000142327"
"1747","ENSG00000167286"
"1748","ENSG00000197045"
"1749","ENSG00000204599"
"1750","ENSG00000161547"
"1751","ENSG00000166770"
"1752","ENSG00000179921"
"1753","ENSG00000197312"
"1754","ENSG00000130723"
"1755","ENSG00000172667"
"1756","ENSG00000102178"
"1757","ENSG00000223496"
"1758","ENSG00000144843"
"1759","ENSG00000168439"
"1760","ENSG00000167792"
"1761","ENSG00000124767"
"1762","ENSG00000179562"
"1763","ENSG00000010322"
"1764","ENSG00000000938"
"1765","ENSG00000205352"
"1766","ENSG00000116132"
"1767","ENSG00000198951"
"1768","ENSG00000099194"
"1769","ENSG00000160993"
"1770","ENSG00000102054"
"1771","ENSG00000183048"
"1772","ENSG00000157349"
"1773","ENSG00000131876"
"1774","ENSG00000243244"
"1775","ENSG00000165807"
"1776","ENSG00000108528"
"1777","ENSG00000136160"
"1778","ENSG00000262248"
"1779","ENSG00000111674"
"1780","ENSG00000176623"
"1781","ENSG00000226950"
"1782","ENSG00000103024"
"1783","ENSG00000178149"
"1784","ENSG00000172336"
"1785","ENSG00000150459"
"1786","ENSG00000115325"
"1787","ENSG00000111540"
"1788","ENSG00000215252"
"1789","ENSG00000181396"
"1790","ENSG00000186834"
"1791","ENSG00000131966"
"1792","ENSG00000182481"
"1793","ENSG00000019549"
"1794","ENSG00000115306"
"1795","ENSG00000100345"
"1796","ENSG00000123384"
"1797","ENSG00000134202"
"1798","ENSG00000067601"
"1799","ENSG00000135686"
"1800","ENSG00000196776"
"1801","ENSG00000124615"
"1802","ENSG00000100865"
"1803","ENSG00000109929"
"1804","ENSG00000136522"
"1805","ENSG00000109794"
"1806","ENSG00000224525"
"1807","ENSG00000253293"
"1808","ENSG00000103187"
"1809","ENSG00000088986"
"1810","ENSG00000115738"
"1811","ENSG00000272368"
"1812","ENSG00000114120"
"1813","ENSG00000162910"
"1814","ENSG00000214078"
"1815","ENSG00000144867"
"1816","ENSG00000163684"
"1817","ENSG00000149257"
"1818","ENSG00000118898"
"1819","ENSG00000245556"
"1820","ENSG00000232119"
"1821","ENSG00000115461"
"1822","ENSG00000122741"
"1823","ENSG00000144857"
"1824","ENSG00000121039"
"1825","ENSG00000176444"
"1826","ENSG00000143248"
"1827","ENSG00000232995"
"1828","ENSG00000007314"
"1829","ENSG00000015171"
"1830","ENSG00000104142"
"1831","ENSG00000239911"
"1832","ENSG00000104886"
"1833","ENSG00000163660"
"1834","ENSG00000170801"
"1835","ENSG00000117461"
"1836","ENSG00000165572"
"1837","ENSG00000109079"
"1838","ENSG00000121966"
"1839","ENSG00000119917"
"1840","ENSG00000189060"
"1841","ENSG00000149636"
"1842","ENSG00000243335"
"1843","ENSG00000025800"
"1844","ENSG00000242802"
"1845","ENSG00000204261"
"1846","ENSG00000215256"
"1847","ENSG00000144597"
"1848","ENSG00000100575"
"1849","ENSG00000168118"
"1850","ENSG00000128590"
"1851","ENSG00000175395"
"1852","ENSG00000165280"
"1853","ENSG00000157191"
"1854","ENSG00000130988"
"1855","ENSG00000132109"
"1856","ENSG00000085998"
"1857","ENSG00000163900"
"1858","ENSG00000166823"
"1859","ENSG00000158555"
"1860","ENSG00000177951"
"1861","ENSG00000115350"
"1862","ENSG00000112312"
"1863","ENSG00000094963"
"1864","ENSG00000213015"
"1865","ENSG00000166938"
"1866","ENSG00000170954"
"1867","ENSG00000100348"
"1868","ENSG00000147164"
"1869","ENSG00000078399"
"1870","ENSG00000161011"
"1871","ENSG00000110906"
"1872","ENSG00000067445"
"1873","ENSG00000213024"
"1874","ENSG00000166710"
"1875","ENSG00000181754"
"1876","ENSG00000107951"
"1877","ENSG00000167930"
"1878","ENSG00000181315"
"1879","ENSG00000115875"
"1880","ENSG00000156398"
"1881","ENSG00000272750"
"1882","ENSG00000214941"
"1883","ENSG00000180354"
"1884","ENSG00000163754"
"1885","ENSG00000139644"
"1886","ENSG00000197417"
"1887","ENSG00000116194"
"1888","ENSG00000144647"
"1889","ENSG00000147118"
"1890","ENSG00000144891"
"1891","ENSG00000164129"
"1892","ENSG00000129197"
"1893","ENSG00000101331"
"1894","ENSG00000173786"
"1895","ENSG00000177042"
"1896","ENSG00000196591"
"1897","ENSG00000049449"
"1898","ENSG00000107262"
"1899","ENSG00000122026"
"1900","ENSG00000179454"
"1901","ENSG00000163702"
"1902","ENSG00000114698"
"1903","ENSG00000182782"
"1904","ENSG00000184182"
"1905","ENSG00000101166"
"1906","ENSG00000130032"
"1907","ENSG00000134186"
"1908","ENSG00000274180"
"1909","ENSG00000149273"
"1910","ENSG00000167775"
"1911","ENSG00000133321"
"1912","ENSG00000181856"
"1913","ENSG00000115523"
"1914","ENSG00000126456"
"1915","ENSG00000171953"
"1916","ENSG00000114857"
"1917","ENSG00000147654"
"1918","ENSG00000162783"
"1919","ENSG00000126804"
"1920","ENSG00000182580"
"1921","ENSG00000240065"
"1922","ENSG00000165943"
"1923","ENSG00000184508"
"1924","ENSG00000205250"
"1925","ENSG00000188493"
"1926","ENSG00000135917"
"1927","ENSG00000138032"
"1928","ENSG00000115255"
"1929","ENSG00000120833"
"1930","ENSG00000156928"
"1931","ENSG00000137267"
"1932","ENSG00000165152"
"1933","ENSG00000181830"
"1934","ENSG00000153904"
"1935","ENSG00000185896"
"1936","ENSG00000105576"
"1937","ENSG00000196544"
"1938","ENSG00000114850"
"1939","ENSG00000077420"
"1940","ENSG00000138029"
"1941","ENSG00000171867"
"1942","ENSG00000130770"
"1943","ENSG00000152219"
"1944","ENSG00000137312"
"1945","ENSG00000163156"
"1946","ENSG00000064961"
"1947","ENSG00000259291"
"1948","ENSG00000132199"
"1949","ENSG00000141349"
"1950","ENSG00000264968"
"1951","ENSG00000215375"
"1952","ENSG00000167920"
"1953","ENSG00000204482"
"1954","ENSG00000084207"
"1955","ENSG00000105443"
"1956","ENSG00000163520"
"1957","ENSG00000116906"
"1958","ENSG00000051620"
"1959","ENSG00000280543"
"1960","ENSG00000184787"
"1961","ENSG00000099246"
"1962","ENSG00000101335"
"1963","ENSG00000272686"
"1964","ENSG00000211584"
"1965","ENSG00000204590"
"1966","ENSG00000158793"
"1967","ENSG00000163751"
"1968","ENSG00000146457"
"1969","ENSG00000197766"
"1970","ENSG00000107021"
"1971","ENSG00000198258"
"1972","ENSG00000167588"
"1973","ENSG00000198830"
"1974","ENSG00000183617"
"1975","ENSG00000008323"
"1976","ENSG00000100889"
"1977","ENSG00000160908"
"1978","ENSG00000174109"
"1979","ENSG00000182195"
"1980","ENSG00000137817"
"1981","ENSG00000124523"
"1982","ENSG00000108861"
"1983","ENSG00000136161"
"1984","ENSG00000225447"
"1985","ENSG00000150907"
"1986","ENSG00000165672"
"1987","ENSG00000173548"
"1988","ENSG00000066654"
"1989","ENSG00000231770"
"1990","ENSG00000135452"
"1991","ENSG00000124440"
"1992","ENSG00000163930"
"1993","ENSG00000243943"
"1994","ENSG00000196756"
"1995","ENSG00000130520"
"1996","ENSG00000138107"
"1997","ENSG00000129465"
"1998","ENSG00000123992"
"1999","ENSG00000100614"
"2000","ENSG00000167283"
"2001","ENSG00000066926"
"2002","ENSG00000165688"
"2003","ENSG00000213793"
"2004","ENSG00000115541"
"2005","ENSG00000187800"
"2006","ENSG00000102978"
"2007","ENSG00000256056"
"2008","ENSG00000205643"
"2009","ENSG00000010319"
"2010","ENSG00000038002"
"2011","ENSG00000105849"
"2012","ENSG00000102760"
"2013","ENSG00000152804"
"2014","ENSG00000123739"
"2015","ENSG00000149212"
"2016","ENSG00000173465"
"2017","ENSG00000113240"
"2018","ENSG00000137700"
"2019","ENSG00000259943"
"2020","ENSG00000233608"
"2021","ENSG00000257298"
"2022","ENSG00000070610"
"2023","ENSG00000260549"
"2024","ENSG00000136045"
"2025","ENSG00000186205"
"2026","ENSG00000263072"
"2027","ENSG00000121864"
"2028","ENSG00000072135"
"2029","ENSG00000163682"
"2030","ENSG00000179344"
"2031","ENSG00000115677"
"2032","ENSG00000171566"
"2033","ENSG00000106605"
"2034","ENSG00000137818"
"2035","ENSG00000165731"
"2036","ENSG00000095637"
"2037","ENSG00000105202"
"2038","ENSG00000010610"
"2039","ENSG00000177646"
"2040","ENSG00000181852"
"2041","ENSG00000131165"
"2042","ENSG00000142082"
"2043","ENSG00000176971"
"2044","ENSG00000105426"
"2045","ENSG00000110104"
"2046","ENSG00000137713"
"2047","ENSG00000121671"
"2048","ENSG00000102804"
"2049","ENSG00000189091"
"2050","ENSG00000105323"
"2051","ENSG00000169180"
"2052","ENSG00000107551"
"2053","ENSG00000118640"
"2054","ENSG00000105516"
"2055","ENSG00000147155"
"2056","ENSG00000111832"
"2057","ENSG00000099940"
"2058","ENSG00000198492"
"2059","ENSG00000177125"
"2060","ENSG00000245848"
"2061","ENSG00000266472"
"2062","ENSG00000165029"
"2063","ENSG00000143977"
"2064","ENSG00000167981"
"2065","ENSG00000261326"
"2066","ENSG00000144659"
"2067","ENSG00000170515"
"2068","ENSG00000214717"
