"","Adip_1","Adip_2","Macrophages","Mast","Pre_Ad","Stem","Vascular"
"AC018730.2",731.621103388716,342.554921879059,164.470434647073,41.6757634647727,1199.16357313357,169.922384485001,243.724598800791
"AC010884.1",1223.00753251752,939.119765064414,407.316416575898,68.8182030633225,2051.56366496456,398.438539992522,552.911545781903
"MRPS9",1803.08259821371,2565.69026859733,579.163554931339,112.484385149751,1545.08303297953,1080.89810413574,885.457345124537
"TGFBRAP1",2519.61154415699,1175.73451863435,472.730499161122,111.602006204469,1421.98565645292,1114.07010083587,1685.01199441036
"AC012360.3",112.510191230655,267.762589139947,1.06423811319828,13.2543136046217,19.6447564503799,33.3046156348466,88.6156039352562
"C2orf49",2014.94354344272,899.120517046432,314.270799790777,51.0927315391726,693.980088672855,545.953609514302,637.17459047419
"FHL2",1777.57375963816,561.317410040135,289.648149226282,39.9671453021125,1300.37096179106,1068.51638738814,1096.84011801404
"NCK2",2878.5538215497,1511.07442304562,730.294184156948,106.347641443909,3287.27145820556,931.350900222427,2036.19703553144
"C2orf40",688.557143998012,359.416163179777,147.421259345874,12.8360679127735,518.393081544898,325.271110903637,1032.82393781465
"UXS1",1973.92849874959,823.638250786496,508.512724084854,163.437202400868,2035.27361871079,820.826072977932,1070.18691818047
"RGPD3",543.163059274397,462.045128398422,272.777372763567,37.5447240873759,1213.48790022726,212.71044463356,268.981602744458
"CD8B2",370.70712084543,87.6747177121452,43.438214250812,19.6574471197234,391.888707136323,40.8266084585946,106.733070060591
"ST6GAL2",955.89100645351,501.462326608791,260.165010481038,48.9906911615186,1324.88928743638,275.183032065993,276.814000423233
"LINC01789",1117.15463340697,795.6860364048,353.491348984691,57.8879199649858,2106.94352778737,375.544580979057,524.511962034607
"AC096669.1",170.446319039938,141.312596267835,65.1566318384018,10.2240189430068,362.782073344805,59.8937506925477,44.7881131499581
"LINC01885",1166.82998438948,1034.53285655148,431.461108232539,67.1502246008192,2219.3437959864,557.166764057785,525.667127763266
"GACAT1",745.174734591034,599.465069869612,267.490431415884,34.3387377606542,1355.25757760084,293.296615935805,301.960873819732
"RGPD4",401.412165102346,311.615860158834,118.212476416244,21.6518654340195,801.651569283416,161.716462388955,156.33065894046
"SLC5A7",167.039134805524,139.883603124099,65.1173072452575,8.19181969138102,403.764319929098,80.7421546985148,81.8214539026508
"LINC01594",578.253892178173,504.857503578603,195.951774055491,30.0262647820901,1037.66449926761,242.52687681695,244.080172891048
"SULT1C3",172.657830477187,102.59684858484,58.3256831754873,3.78876241972419,228.207646179909,37.140918311931,54.5031584296694
"SULT1C2",365.423665433141,204.662711316084,130.773138638893,12.1507957521514,426.875908066771,69.8712787621156,245.159844626991
"SULT1C2P1",397.215970728069,651.178049490923,222.969869610229,25.5758874827794,624.542461184881,160.718377614535,303.573028050632
"SULT1C4",319.894748549311,137.10425015568,49.8685162812263,3.42682036629465,202.996979946957,35.0357632797608,144.983473996045
"GCC2",3815.38609208107,6038.67526145995,1066.40631019973,214.56803929844,2753.64196965869,2071.9999217296,2688.41090310397
"GCC2-AS1",386.678151695339,1036.82476433293,138.538849802143,48.4560729927841,796.877680113802,127.924199003591,209.655067131219
"LIMS1",13368.210605347,13866.4366037063,2488.81062975568,316.286620177242,6542.37120980175,3493.53002244089,6155.72429623964
"RANBP2",5739.67860649532,5548.7416610203,1143.10748881504,192.56279528373,2861.08356014493,2181.3211452652,3463.22196489049
"CCDC138",1300.28534709364,1600.87953689447,482.404680900181,76.3005365079062,2496.73321049936,615.480607394568,700.424484287083
"EDAR",1258.56484665504,331.542574890643,199.298671950521,64.3408980979596,1348.17449197309,221.759318786612,386.396546269734
"SH3RF3",7491.68256172002,4978.22504556072,1542.5687761479,289.812120391204,6911.72803999487,2058.61968104019,3314.11215071006
"SNRPGP9",1.36075470900048,15.077651785042,0,0,2.53381679949283e-15,0,1.16369088351205e-15
"SEPT10",5551.70535543919,3371.171063783,719.656604371775,72.0496590422419,2928.91228381444,1699.67335497152,3650.23622784689
"SOWAHC",1137.36909153819,423.472135848799,182.654689480263,8.75202364084249,285.402873410269,608.047388294824,431.282857488817
"AC013268.4",40.7869639375406,19.7752945036549,8.16645033751099,1.54179775947219,73.817756944526,6.08217110603247,14.0448126649273
"MALL",255.37167388543,72.3784858081836,44.4258179500601,4.70844143087574,310.433204391933,63.2330343578586,100.635448292516
"NPHP1",1344.95299114704,1332.60923144125,305.990787119141,56.985925600576,1768.76480905588,545.910290240333,767.589163021195
"MTLN",3533.93138809866,1037.83059039989,249.606465635739,40.216392899214,1073.54243749423,808.336285387309,1183.82044915928
"AC140479.7",93.6261229178263,14.0120883358787,8.23880681184229,2.06643367045558,79.3592712681414,8.01032213480958,22.2241082121022
"BUB1",494.491663363764,307.071778219007,305.787480343204,20.195419022942,981.173768828786,177.602872650108,217.474535563294
"ACOXL",3535.05544346358,1566.09609853717,964.468876505083,197.699749281946,5463.10041768582,1075.78960616978,1374.79757809278
"MIR4435-2HG",3890.03702491072,1429.38228989081,673.593222826534,423.088655139392,4139.23973802554,1493.28102176505,2668.93157250178
"BCL2L11",252.044451849949,344.471027850304,96.022909132093,10.7526765655812,213.08627868815,252.895523189706,393.591960427086
"AC108463.2",1.20008945039022e-15,3.2642637679907e-14,0,0,0,2.55383328605743e-15,12.0388160421413
"AC108463.1",93.7792767408225,3.50705931823767,6.23099913821412e-15,0,31.557218361879,4.19761498544533,0.255599285782568
"ANAPC1",2767.30079362781,2578.25951682156,708.674291760716,142.529715914346,3343.87521962923,1012.33536706351,1239.7369535455
"MERTK",2242.29592596393,633.217182372403,1626.58697929499,111.433462156388,2886.98915096789,571.608474325868,1145.43593137606
"TMEM87B",1468.19558656303,1274.16863458065,596.380429177039,112.478508730281,2157.89680899468,578.945303611384,1042.93543686363
"FBLN7",1090.47645493906,672.314519611037,115.97211675233,35.0891486494977,725.382949290599,703.769702338446,270.121070640565
"ZC3H8",1966.24794156362,2132.93581248936,356.589787661803,178.667307573025,1216.07450241269,720.591644089464,748.284903280998
"ZC3H6",2770.36154074474,5870.65520763424,638.589637036324,206.605586611732,1926.28068482054,1129.12626325896,1442.14848517016
"RGPD8",762.76482809075,1364.92302575802,310.589707616734,41.0775110829958,727.251106463698,266.530918266489,365.946638353735
"AC012442.3",416.607758113625,126.560579769471,100.431649878596,14.2148004614458,595.818535105199,90.9638596191501,130.329481013867
"TTL",2247.04012241089,1771.89556950331,1106.79878799097,65.1303903277583,1861.21711450141,899.161002185078,1256.52821120155
"POLR1B",846.926250130641,887.009145554585,265.57197012371,130.601697641857,1150.07013543859,496.102505821874,765.310257202892
"CHCHD5",4220.1522463994,801.550758679555,410.436052871358,89.552736370685,799.540563469678,1153.80317299315,1345.86100397325
"AC012442.2",429.926555903811,121.540625102057,83.2127307755335,13.0116181303696,500.2710578211,65.4832329555904,132.903610449786
"SLC20A1",1331.14880672235,2011.17748802858,635.563796984256,125.340148346223,863.908420510492,380.71061435722,1018.03162742388
"CKAP2L",275.449510300322,137.790390384989,63.6257838162342,9.5427360504452,463.251253380854,73.5458247887764,142.293103120052
"IL36B",377.970428358739,177.647834045538,113.195511108704,16.9244758530496,567.073929705678,101.844319743006,149.536830903565
"IL1RN",3231.01072845568,717.283012030023,2494.80903853577,33.2629496200579,693.729610396757,643.385088258672,1233.84563068744
"PSD4",884.931016126129,176.714573753143,315.34899111789,55.2017410639453,948.397905794753,98.5937569735732,276.244191481175
"PAX8-AS1",903.066890518845,935.227742186022,351.93720201824,27.655045537574,647.479989942461,399.441996297942,566.76454804107
"PAX8",364.27969648148,189.526719715184,36.456978262693,33.0986592984351,91.9865684095481,90.602849574378,64.6743664471384
"CBWD2",2175.40909185395,2043.96026519381,472.095899492627,77.0885739310815,1315.5787818569,647.408618601032,819.506642913793
"PGM5P4-AS1",421.529420469111,180.582869987731,68.0520297036574,8.1373058483318,282.494929472631,66.0335533859141,108.187016185836
"PGM5P4",199.994686021744,121.784473854768,35.1436220615455,7.24451763448998,321.674317000514,77.4015432985565,99.0836642646699
"WASH2P",469.626299701254,199.908244255143,48.0928181423076,28.1084898896715,181.906441148461,97.1225646673826,87.0850016754555
"DDX11L2",110.00378251861,46.2114282146875,4.50638547100026e-15,0.0832828038914529,24.7364835129482,17.5117637573354,19.3339994172716
"AL078621.3",110.800733601743,74.6365804812528,86.9490079654628,0.000354024096339402,14.1801380134595,1.35935566202708,60.192760869403
"RPL23AP7",626.649934002467,232.44241123803,124.314706027355,12.458343424818,365.089743789759,129.307526569613,240.067930335532
"RABL2A",382.769872167833,851.687563965165,76.0356401929089,21.5660802819998,286.352051169497,251.127670546494,367.595197016563
"AC017074.1",406.09690049484,290.307303580289,237.39630512699,18.3801437374108,554.804120192321,62.4324041591839,162.439207217171
"SLC35F5",2921.28782218537,3609.8963068887,461.504528078276,72.85420159887,1940.8862177118,1060.22062959725,1330.92592099893
"AC104653.1",119.195266020191,64.0532446491064,27.2160153876214,9.36094683436587,253.866949236931,56.432288633997,69.8361023070485
"ACTR3",5008.63560811225,3603.80815945712,2041.80864369977,168.662281902412,3709.54683383891,2118.78003821871,4262.26172163701
"LINC01191",256.547167591277,151.530017684459,86.1519335970097,14.8128590735956,435.359606109273,165.335058581538,168.034112317612
"DPP10",12789.9857470143,11408.2836429781,5383.44574383766,685.627605676371,25175.5857883101,5508.55994767335,5251.2402796336
"AC009312.1",723.229218994497,484.718360349728,284.683878641332,37.9325626769024,1282.49339615823,247.690443854864,313.5589773877
"DDX18",3517.77936033851,4544.42723981797,1063.71946103487,77.4149934585874,1635.56908490324,2121.1616182331,2454.46010787326
"AC009404.1",158.928993271351,254.191785942622,23.65749766897,2.91995656177416,148.132596890331,147.841658160635,94.8507801946629
"HTR5BP",716.013918498836,568.351634196822,364.326405018498,55.5700329362133,1504.9752630993,258.274501608208,342.555658577384
"CCDC93",3548.01212363497,3384.34731653777,1055.11850186425,256.535593657808,2171.00067754446,1364.21994506365,1708.74621228145
"AC009303.2",486.429057789451,278.006546858648,144.499889574058,26.7690523129073,803.643226824945,161.854052162214,238.49586283768
"INSIG2",857.790211480417,967.495034756372,160.704194345766,76.0383433607085,733.727077129341,496.415064988104,583.603099010227
"THORLNC",1054.7139948035,593.98087814383,363.119458945631,71.7934630353327,1757.0576833819,371.37438662409,492.29755121483
"LINC01956",954.979834984691,505.061597744535,278.250184372353,47.3521370781681,1245.09409386753,174.157941193928,321.26483210364
"MARCO",1009.76513222457,381.840216533466,740.745332126077,48.5992599124296,1114.07637477277,351.379395884659,436.530314298312
"STEAP3",1240.50431148835,888.464612778872,296.886396993466,42.0542030572504,638.443338642613,334.84574795207,776.901822367416
"C2orf76",1567.6557014448,1563.18850239282,393.521844126727,67.7240626379444,1592.48695558431,798.894585522201,719.631963705583
"DBI",41519.3851661895,16930.3676167769,4937.18225089594,287.563949877369,10184.0797284461,11274.2202486732,17683.7791128233
"TMEM37",24631.3590752955,9911.81041492324,1699.09070582241,104.59836029559,4299.39479089625,5912.95667759292,6562.09628962964
"SCTR",1344.13866910664,3291.69412537143,445.752520331976,61.359659564692,1430.17974627306,513.570470696155,537.354203206449
"CFAP221",1526.86606487466,1983.58236870044,398.951406957621,67.1951506918334,2281.59786486218,431.29666556938,736.749337702327
"TMEM177",628.753826098478,175.386580550348,32.9010043718245,5.10872812292007,217.556530297391,164.810216371663,243.731370993786
"PTPN4",5673.09111447532,9162.72304024477,1310.90934830509,311.975199086682,5424.81316632358,1891.7182073926,3532.06187425369
"EPB41L5",3115.70237835632,5066.69836143645,1082.23653040709,168.12114522463,4408.288424165,1253.22124647433,1633.51277652
"AC012363.1",475.859059879539,309.373866108089,81.6291083146955,16.7961903640971,605.85044679806,86.9599231500289,187.790425287126
"MTCO3P43",16.4081512320504,1.53531912500607e-14,2.66663862355925e-15,0.0256941157139965,1.75954174459954e-15,28.1904564492125,6.15608529223683e-16
"MTND3P10",17.0837105018323,0,0.0351334578888363,0,2.01456613735686e-15,9.24751792689489e-14,2.04178231581947e-15
"TMEM185B",400.606653376563,277.798692504534,59.4747492213472,0.394361872204916,137.395988724689,107.36144633164,183.077998023406
"RALB",3101.69667746743,689.94692240457,443.965682321158,175.280644960788,1555.32442266884,999.585844375337,2139.60322625445
"AC073257.2",11.6611259442813,0.171579626205801,1.68129410357904e-14,0,2.15954217797943e-14,1.46666517982538e-15,4.54104869381844e-15
"AC018866.1",244.709189900385,67.3384648446629,39.2726340039003,10.6433890612027,276.638059983033,34.5608897095354,77.0585210513015
"GLI2",3415.24601203677,678.240724356541,544.031525821202,197.908172430668,3470.32007118427,897.668550331748,1241.08075733899
"TFCP2L1",1411.36102145517,382.308208820043,320.502816882431,57.9730745066092,1235.80871679158,164.218471884914,298.410079804787
"CLASP1",10433.4014471183,10708.1923867317,2584.83617275752,615.425654456951,9320.55539198915,3237.92681544707,4887.23518514722
"RNU4ATAC",1009.12850327041,2406.63115056001,199.341822647096,9.63866170982099,551.546437069061,341.993861344204,522.489140376567
"NIFK-AS1",2432.97467753366,1996.29699030176,304.023474364755,114.74774046629,1839.99043670653,431.522078080787,932.214421080689
"NIFK",970.640192738931,362.234160203356,185.439309281312,4.27778498322662,659.328483549287,334.943588418951,482.990765215106
"TSN",2558.14469465636,2266.44920073569,542.36078406123,74.7170674749445,1062.02541543711,1279.47611089191,1690.4589156716
"CNTNAP5",9813.91241191261,7580.58134538321,3655.90939986391,508.19716063164,18468.8809024117,3875.50559019597,4206.37678997565
"LINC01889",636.24669150621,456.013091278617,216.934286980108,26.1230573981091,1064.21803157585,265.321827138095,276.920869658369
"AC023347.1",390.523066425125,306.071720535636,130.915859006735,17.9679071493382,613.195764590812,133.53781712434,170.146503526395
"GYPC",8594.01054373247,2770.66788746957,936.722186303151,107.070777568566,2260.62362528697,1627.50953390027,2856.65329062151
"BIN1",4631.38529026025,1716.17222636578,447.121667034885,57.0607752413318,1415.6303014166,1233.34521872393,1329.83415033183
"CYP27C1",395.06826230972,143.247308687778,75.8409330320779,31.2324660870079,663.814008436962,85.0565876640661,128.039715732325
"ERCC3",1453.41283264371,1857.55849811563,388.170493908984,116.910279976246,1213.13802105716,714.803819368167,806.411326717468
"MAP3K2",6958.12126794389,9922.66189046364,2180.64438370369,282.81651145444,4693.7647908398,2853.2779342674,3896.16362422295
"AC068282.1",167.142146259038,340.586213001466,32.430552700073,9.41717570525669,263.900946623747,52.9830921887744,177.029270012882
"IWS1",3186.18738633322,3361.71152939314,576.039754704847,121.200530927684,1667.93564145161,1272.85995240244,1335.86139871036
"AC010976.1",186.750717279145,94.8579559310164,51.9872491208332,5.29709864270489,177.671418995396,36.4404423501431,145.423996119892
"MYO7B",1264.15714823725,432.500682841742,226.52157675593,65.9029784522449,1474.06839405599,352.5941137424,411.971449754332
"AC010976.2",47.8884342411772,49.2770100424416,1.74683578988217,0.403769888822595,22.9037730804622,3.91285807597829,146.909766346232
"LIMS2",3868.20688207351,948.879330931381,250.441142272398,93.6056466836078,1140.7497322352,1009.81555271955,5846.62765715246
"WDR33",6723.1715256068,5764.52837608664,1313.26942255178,244.010558519105,4302.49687359751,2467.68181035228,3288.88083396686
"POLR2D",855.607346057301,464.146584592205,83.3404134956534,13.6113277726335,474.221032721556,373.881709311452,558.63935502543
"AMMECR1L",1197.01969999711,1658.34696759975,214.962507833307,54.0755163316665,594.101867970284,692.484465534333,827.461320643273
"SAP130",2922.67085073113,2744.62032220853,838.366263633376,139.317663284046,2747.62453481104,861.564143772299,1382.22551632824
"UGGT1",3347.41556917538,2708.48388442582,1143.80728601976,116.256576199784,3292.56905876553,1836.75046370212,2148.51561091053
"HS6ST1",1438.74334661024,414.550613000734,347.840917814524,708.904216596726,1757.21293673374,308.933827674451,560.725670446281
"LINC01854",356.527489128136,196.048996731705,82.6880350034503,13.071438141209,498.565349819387,99.8003273037724,139.549323616427
"LINC02572",651.324181315238,403.075549931598,150.242428301027,34.9448475212699,918.46119176,201.014051446299,278.276069732091
"RAB6C-AS1",167.005711250815,120.917765032207,74.015885973197,14.8221399651332,335.573902779069,61.8148074235586,60.3298525082022
"FAR2P1",633.630921193794,322.438354057574,174.696438361368,25.3507190965583,904.845340013825,192.939458549023,208.941189617965
"POTEF",203.552422587585,107.626772211962,50.5930944647447,7.59960573887985,342.435436019078,53.925600196122,130.794406452505
"SMPD4",1476.22894461954,1219.18774877693,243.776662846775,62.4019689638768,1472.4068775428,298.127107866983,508.247856638646
"MZT2B",4312.93755355311,1234.35420926352,453.355053448938,47.1432308687742,1081.91546553333,1218.55585513691,2328.82680984253
"CCDC115",1934.38075293096,657.11171393867,196.423784844832,15.5868215512352,684.061343347513,389.080570261561,843.375109005339
"IMP4",5352.24654061885,1558.25800560679,392.362777210718,49.8552627671143,872.549747535651,1033.60242459891,1917.17409211364
"PTPN18",4456.27679381298,1426.22220211134,1240.52614279645,114.514128429599,1404.77702702608,1440.55808127435,2936.74359132444
"POTEJ",289.10155769811,250.070683772428,114.008073534294,15.6175799934379,622.105398166903,145.767244734178,164.985489877514
"FAR2P3",117.684380396847,88.1716324747832,37.3062755162562,3.67215529302728,230.047051078791,38.2613753089468,43.5848944565532
"ARHGEF4",2833.83131045202,1439.02836435044,631.68988567992,142.500835346052,3595.08591115706,624.321112597911,1006.24446303694
"FAM168B",5151.08498219462,2394.82766324462,868.292112660692,116.22199043247,2154.90901472025,1553.3553826063,2501.52368453071
"PLEKHB2",4838.20156079162,3589.53314729465,1831.15306212176,197.119568475885,3330.76564958188,1035.78534603426,2203.03861482878
"MZT2A",2482.23562732826,908.941869133375,236.107522506724,28.4426799272764,687.311562409683,634.085272619042,1379.36103286628
"AC073869.1",895.863473173027,1752.23519224996,239.307616450626,37.3760469576186,966.287901561008,537.561022952811,664.96956247873
"CCDC74A",26.3887506825678,29.8031809994047,10.86830219267,1.21458490314167,45.1026494652291,3.36963304470732,22.6440625010177
"POTEKP",356.727168171038,243.83948688498,104.640049177922,14.4486463906112,636.505908153413,139.473194373889,163.077591353717
"C2orf27A",787.997759584968,536.037840709415,153.234346264609,34.4790257098868,706.139132117259,390.396461187804,271.618762072671
"ANKRD30BL",1297.94056447721,929.052710519709,429.20115322025,63.4667093336899,2097.67272559686,455.616363440217,513.661955534069
"GPR39",3115.57566350841,1865.03362429351,799.111221616189,181.892362447893,4363.02389060914,979.966310635569,1110.08583126297
"LYPD1",161.506441566451,86.0473266845465,36.7272393347053,5.34304926132708,249.256719298522,49.3470967230507,95.3903875013304
"NCKAP5",12111.0025631686,7356.68303238522,3778.2328216146,531.34884945768,19043.8612163894,4379.13316835863,6093.85891611066
"MGAT5",7286.47971900588,4431.52621528973,4297.41350453866,453.698466963316,8308.09731600907,2072.73674469953,3489.36487370539
"TMEM163",4234.5664584739,1808.2022580463,896.903931814513,187.69944073714,5143.21134348106,1024.84713030222,3614.81044604718
"CCNT2-AS1",1583.56664223313,1132.08448784938,439.976336306461,79.751088186753,2332.36522006987,467.19176832956,689.192192332361
"CCNT2",2145.614442628,5213.3345100822,1003.78559415195,112.019978212097,1605.56380368934,801.977170398027,1287.70365096643
"MAP3K19",1083.08334943066,834.846271374135,310.249564793869,61.5770977097438,1908.30365798272,457.511501281084,492.799421650916
"RAB3GAP1",6380.88742640435,5425.21338677112,1252.0242726335,209.413889559821,3068.33145957293,3269.25396348064,3544.3648315899
"ZRANB3",5976.45459523456,8072.17060827982,2143.5798573087,332.599110929635,8362.20611726155,2110.68170083498,2446.0997629895
"R3HDM1",5613.77025928179,7983.98454156979,1735.75564295095,389.901812508548,5580.03970897787,1361.09171087946,3257.49341075719
"UBXN4",9016.3367897308,8750.82357175527,1129.79585599773,178.592452670102,2851.20252874861,3831.42295728527,4293.64363264413
"LCT",549.452327631275,156.457820790485,95.2471077364245,32.5672277717948,734.615406123002,107.662210263607,219.330700427648
"MCM6",1577.23802664911,1311.77906789521,439.457207770399,98.4305600210854,1139.0429154627,710.698836297148,550.047969782321
"DARS",7799.85487899261,7287.7638698055,1443.51441427927,236.48368005769,3981.74775913033,3404.34586300396,4511.20275060111
"DARS-AS1",571.45015555877,331.670761265434,150.26500802205,32.8530995195659,714.534925957826,141.495304113041,172.862093170649
"CXCR4",701.487589682824,222.520769478423,563.241308062542,9.09238289786694,341.463788976448,192.103843346332,477.352198787153
"THSD7B",13193.2144921687,14328.1361496376,3522.667243762,485.784002404572,18462.0057739841,4098.20239461459,6072.83784035523
"HNMT",7607.52861386119,8751.46011239579,2384.74914824172,50.5240363150827,3733.43400415717,3758.55207019897,2629.2365113404
"AC114763.1",1696.5309772347,1683.66402126693,585.360554037055,74.1702440023684,2240.34895105033,829.127226769905,820.333454752613
"SPOPL",2495.45363804646,2799.20934165325,973.687270644364,114.712132045508,2410.77368775949,664.089265927458,1063.89025981424
"AC092620.2",75.5760019459681,120.824366241862,4.75276265505701,1.87603246343475,22.4458850507019,9.81868762642481,89.0707941483575
"NXPH2",1132.79439072984,758.546170048227,367.600761256072,63.3997065601676,2040.85888938942,441.519393251883,510.559934941304
"AC062021.1",117.293236427855,84.3828258048838,37.9520040399238,6.66274519257813,185.886154770056,38.3016706205114,46.2887742475121
"LINC01853",226.273365090724,149.724870673366,58.8923727516696,7.77570857112774,394.718020666508,98.8758668930362,76.8475956658668
"LRP1B",21695.2800250946,49948.4179819683,6794.79768346557,1380.69171791685,33409.2789359344,8950.48739933164,8819.16770057075
"KYNU",2111.67646785011,1262.38712438951,1895.40937375509,111.720156314257,3637.20820305013,740.869936095516,974.145269538262
"ARHGAP15",3970.4033304106,2020.30315514621,2231.84959637712,770.734378048625,5821.32180463098,1173.87993821334,2006.54594724852
"AC079584.1",260.711454001488,121.722977343235,57.4728187523469,13.2458108909418,369.371237249933,53.3680095444761,139.883314534813
"GTDC1",9492.56989605666,12891.6202402273,2913.57640134064,457.10441474539,9898.60716646144,2964.64003206312,4344.56670034953
"ZEB2",16484.379129382,15015.6939625669,10092.439478128,1942.30577547289,10453.7524022974,5789.89666683016,6660.71129749086
"AC009951.1",773.520884156926,517.259797346041,282.257378035242,72.8169047312901,341.722471121117,146.280706986185,204.339101001037
"ZEB2-AS1",7.09806570478615,20.5918203595728,97.9317534219033,0.0992201532375852,0.264925029687738,2.64249530976402e-14,4.20774638640134
"LINC01412",123.944773635792,64.4269762756506,9.8581629660176,3.85996427811011,99.3264007162867,54.9783135313819,32.3995596591507
"TEX41",6818.75554023568,5096.89918174266,2223.95259743755,290.69355621188,11717.2405191957,2889.23479896885,2948.00223144176
"AC096666.1",323.336449041857,287.392153210071,114.427325454072,13.4687761272172,669.291789158069,134.510831457924,132.367049917685
"AC092484.1",149.246775091042,125.73790670713,44.5290214589884,6.9900340158298,310.334330419324,44.6222764458071,38.2897466622162
"AC062032.1",142.799916953803,98.4662884498362,40.2149819042928,6.53656663813581,261.488632514744,74.5684654760208,52.2408135384081
"ACVR2A",3633.01394905015,4965.98805574786,1235.8829666636,99.8607013526102,2444.82528652282,2554.93675183519,2999.54867827409
"ORC4",3364.82215442166,5558.90259650735,729.451600348858,113.652484529242,2421.00022137014,1269.08658465073,1767.69401872416
"MBD5",10917.8873140544,22579.4096969271,3588.23279705638,681.18050293784,12940.1162284901,6296.60370920968,6822.09953516913
"EPC2",4379.27222604704,4625.25500176239,1533.02309867274,208.073214999638,4017.78290954993,1709.18320242897,1926.15519430501
"KIF5C",1863.54407720753,891.400974631233,528.832180587304,92.2379884360556,2570.53461103177,450.831254161946,859.238824518025
"LYPD6B",2300.60904329785,1195.01268604753,734.208244300372,98.7782327686488,3611.72938395247,651.207460532658,801.03434235563
"LYPD6",1826.24480147832,1079.69795867737,505.490441284634,97.5421628623803,2757.36649104099,549.74868107552,661.34007779899
"MMADHC",3490.37568266597,2441.1154173211,484.132868317522,21.1952707213137,941.477553747516,1444.64755413303,1960.25304751817
"AC007364.1",2578.19692603493,1955.96326757069,977.39117071276,110.677495845495,3970.14024743388,965.256022898924,1093.93785282764
"LINC01931",239.917127993468,163.554833762266,52.5261588396352,10.5124188274209,331.800156220305,91.2764812181149,156.452385780884
"LINC01818",1171.1060555481,844.828382909692,343.000800777736,57.0523871446329,2044.25952390149,418.251974021283,558.98179982535
"RND3",2106.07105630672,1024.07230934897,523.430287420924,43.6468352708458,1730.22785762247,1915.58904330737,1426.42185127262
"LINC01920",174.534896642925,149.809916512444,59.8950629378355,7.33488229217581,279.685395124373,53.6823965167886,49.2064310446816
"AC104777.2",136.057410842697,114.717266452402,93.4531092215488,6.90666103333028,288.453792099604,59.1205782293766,55.786997609019
"AC023469.2",198.449605177646,126.64262509503,61.374840414593,9.20315534578601,336.93694796013,52.3264303593484,85.6924321535311
"AC023469.1",485.632375107784,285.246205793419,148.972133690624,21.6009510762221,888.533999562861,246.32889475573,200.530745501717
"AC018731.1",781.577610838134,499.31738507759,292.048486272935,31.7506663688567,1347.21794629961,263.004876139005,381.637520411314
"RBM43",818.190187647855,562.268287323676,169.810783514334,42.0328215115225,523.303621587125,758.534879458129,551.972763394434
"NMI",1175.33513509037,907.887017161802,266.386885331292,46.8983363873712,866.069037031837,603.929603666152,663.547902039813
"TNFAIP6",512.322248769024,434.478470475422,89.8467677766113,16.8492625830542,463.792116986711,682.134987632696,149.960798200622
"RIF1",5301.55660392075,4737.53782466782,1138.37565379191,184.425465150728,3084.03635168937,2893.93765642626,2958.03059554029
"NEB",2245.87342614646,2006.04609131265,817.973221604563,117.413220178795,4154.4041806459,807.431795098832,1092.78096940844
"ARL5A",2050.68633981597,1483.54418863455,434.215419500094,50.4450407770418,867.823415135735,521.396532350317,1095.10314309726
"CACNB4",2214.13805754143,1277.76334884837,619.924765205784,133.703087412422,3166.4119074335,1148.95563729896,1011.35305123733
"STAM2",2893.75708523121,2464.76451446984,768.036287213012,127.136384842521,1789.74820007847,1254.34126785065,1606.71268142949
"FMNL2",11411.7065976804,19202.4022070138,3143.26070639967,600.563015518718,8908.97958120612,3964.62426808703,4807.50864257982
"PRPF40A",5168.6793417205,5912.83226707381,1579.60298212887,358.072457258699,2841.85910023471,2991.60942968644,3089.43678413086
"ARL6IP6",1205.9179213348,2939.53575661608,385.870047626284,63.5353003596761,1320.89775561884,492.887667294212,944.08532596403
"AC079150.1",287.839165815336,208.305244912684,80.6121738527876,11.3628187384929,541.299998675098,103.940096945452,105.846593508398
"LINC01850",151.696839366192,142.457659743512,51.871782766197,7.27906045184005,331.565341539494,74.8030609582625,63.6299667711898
"AC012501.1",1769.93930414065,1211.74106883862,615.19903266382,81.5214967979976,2981.6931960398,694.226616896239,711.268094730634
"GALNT13",6361.54898586348,7996.9386225298,1907.62902208218,255.348621155406,9555.92360536522,3847.21829886784,1925.13269538913
"KCNJ3",1391.51633211706,1286.78737954946,493.437466613526,60.2370864287111,2879.58901420568,566.140650605537,613.638589655114
"LINC01876",2862.15000112139,2270.31544824598,1120.46301000244,134.284613652742,4823.4046821619,1201.12822291944,1754.5585602224
"NR4A2",336.259224219024,606.166062818116,78.1916335211456,32.6155167887682,229.814895552197,290.988251098603,153.365039210337
"GPD2",3960.9040451557,6151.51355735894,1543.38260768888,258.717011673667,4869.56106403355,1815.53737023566,2773.87641157075
"LINC01958",506.86335800884,491.457178591138,247.40478091768,30.5344949884464,945.702607045131,304.280264424303,153.057820973819
"GALNT5",779.181101108254,378.167584017108,194.260505273333,26.7840617223006,1004.28468630636,274.714511545551,259.733559711146
"FAM133DP",36.4621946371759,32.0265381935808,35.0660759775029,1.18508846343988,36.7603571669165,7.84141459701207,12.5905388672101
"CYTIP",1191.45902116887,873.546210848163,454.575865432758,37.2799924422409,1429.35626201792,320.191172045424,359.724734985804
"ACVR1C",6911.71388439824,19017.2850576071,917.487220571196,145.173979835954,3529.28219985007,1365.46781339957,2773.3177358378
